"1";"8082676";"23/03/2021 - 14:55";"23/03/2021 - 14:55";"23/03/2021 - 14:55";"0";"0.0.0.0";"0";"Anonymous";"rue de Livron ; avenue de Montardon ; palais des sports"
"2";"8101795";"24/03/2021 - 21:42";"24/03/2021 - 21:42";"24/03/2021 - 21:42";"0";"0.0.0.0";"0";"Anonymous";"Rond-Point Éric Tabarly; Chemin Labriart; Rue Cassiopée; Rue Blanqui; Rue Paul Bert; Rue Marx Dormoy; CSTJF"
"3";"8101916";"24/03/2021 - 21:53";"24/03/2021 - 21:53";"24/03/2021 - 21:53";"0";"0.0.0.0";"0";"Anonymous";"Pont du 14 Juillet; Allée de l'Émir Abd el Kader; Rue du Hédas; Cours Bosquet"
"4";"8159950";"30/03/2021 - 11:33";"30/03/2021 - 11:33";"30/03/2021 - 11:33";"0";"0.0.0.0";"0";"Anonymous";"2 rue Claverie (Billère); Avenue du Baron Séguier (Billère); Rue Henri IV (Billère); Route de Bayonne; Rue d'Etigny; Place Grammont; Rue Bordenave; Rue Maréchal Joffre; Place Clémenceau"
