459642295;459807929;1.4641000000000006
459807929;459807931;1.4641000000000006
459807931;459807928;1.4641000000000006
459807928;247979972;1.1859210000000004
247979972;459278230;1.4641000000000006
459278230;459278232;1.4641000000000006
459278232;459278234;1.4641000000000006
459278234;766490866;1.4641000000000006
766490866;459278246;1.4641000000000006
459278246;459278239;1.4641000000000006
459278239;5851108193;1.4641000000000006
5851108193;459278271;1.4641000000000006
459278271;459278256;1.4641000000000006
459278256;459278227;1.4641000000000006
459278227;459278251;1.4641000000000006
459278251;459278255;1.4641000000000006
459278255;460007224;1.4641000000000006
460007224;8449237199;1.4641000000000006
8449237199;459278225;1.4641000000000006
459278225;2926405952;1.4641000000000006
2926405952;459278224;1.4641000000000006
459278224;459278316;1.4641000000000006
459278316;459278217;1.4641000000000006
459278217;459278302;1.4641000000000006
459278302;286693842;1.4641000000000006
286693842;286693848;1.4641000000000006
286693848;286693850;1.4641000000000006
286693850;7080130615;1.4641000000000006
7080130615;7080130616;1.4641000000000006
7080130616;7080130617;1.4641000000000006
7080130617;7080130619;1.4641000000000006
7080130619;7080130625;1.4641000000000006
7080130625;7080130628;1.4641000000000006
7080130628;7080130626;1.4641000000000006
7080130626;459161255;1.4641000000000006
459161255;360814074;1.3310000000000004
360814074;7080130658;1.0781100000000003
7080130658;459161252;1.0781100000000003
459161252;2990506708;1.0781100000000003
2990506708;2990506707;1.0781100000000003
2990506707;7721324242;1.0781100000000003
7721324242;386886266;1.0781100000000003
386886266;2621438768;1.0781100000000003
2621438768;2621438766;1.0781100000000003
2621438766;7721324243;1.0781100000000003
7721324243;386886267;1.0781100000000003
386886267;286693876;1.0781100000000003
286693876;286693878;1.0781100000000003
286693878;360814067;1.0781100000000003
360814067;360814099;1.0781100000000003
360814099;360814093;1.1979000000000004
360814093;4510077005;1.1979000000000004
4510077005;360814121;1.1979000000000004
360814121;339665945;1.1979000000000004
339665945;8497964619;1.1979000000000004
8497964619;8497964631;1.1979000000000004
8497964631;339665942;1.1979000000000004
339665942;286778081;1.1979000000000004
286778081;2386321386;1.1979000000000004
2386321386;286678884;1.3310000000000004
286678884;7044802377;1.3310000000000004
7044802377;286678885;1.1979000000000004
286678885;8497959608;1.3310000000000004
8497959608;339665893;1.3310000000000004
339665893;296917277;1.6105100000000008
296917277;339665900;1.9487171000000014
339665900;3740051642;1.9487171000000014
3740051642;878698425;1.9487171000000014
878698425;339665901;1.9487171000000014
339665901;8164290874;2.357947691000002
8164290874;2527889955;0.9043820750088057
2527889955;2527889950;2.5937424601000023
2527889950;300223700;2.5937424601000023
