459642295;459807929;1.6105100000000008
459807929;459807931;1.6105100000000008
459807931;459807928;1.6105100000000008
459807928;247979972;1.3045131000000005
247979972;459278230;1.6105100000000008
459278230;459278232;1.6105100000000008
459278232;459278234;1.6105100000000008
459278234;766490866;1.6105100000000008
766490866;459278246;1.6105100000000008
459278246;459278239;1.6105100000000008
459278239;5851108193;1.6105100000000008
5851108193;459278271;1.6105100000000008
459278271;459278256;1.6105100000000008
459278256;459278227;1.6105100000000008
459278227;459278251;1.6105100000000008
459278251;459278255;1.6105100000000008
459278255;460007224;1.6105100000000008
460007224;8449237199;1.6105100000000008
8449237199;459278225;1.6105100000000008
459278225;2926405952;1.6105100000000008
2926405952;459278224;1.6105100000000008
459278224;459278316;1.6105100000000008
459278316;459278217;1.6105100000000008
459278217;459278302;1.6105100000000008
459278302;286693842;1.6105100000000008
286693842;286693848;1.6105100000000008
286693848;286693850;1.6105100000000008
286693850;7080130615;1.6105100000000008
7080130615;7080130616;1.6105100000000008
7080130616;7080130617;1.6105100000000008
7080130617;7080130619;1.6105100000000008
7080130619;7080130625;1.6105100000000008
7080130625;7080130628;1.6105100000000008
7080130628;7080130626;1.6105100000000008
7080130626;459161255;1.6105100000000008
459161255;360814074;1.4641000000000006
360814074;7080130658;0.8732691000000004
7080130658;459161252;0.8732691000000004
459161252;2990506708;0.8732691000000004
2990506708;2990506707;0.8732691000000004
2990506707;7721324242;0.8732691000000004
7721324242;386886266;0.8732691000000004
386886266;2621438768;0.8732691000000004
2621438768;2621438766;0.8732691000000004
2621438766;7721324243;0.8732691000000004
7721324243;386886267;0.8732691000000004
386886267;286693876;0.8732691000000004
286693876;286693878;0.9605960100000005
286693878;360814067;0.9605960100000005
360814067;360814099;0.7780827681000004
360814099;360814093;0.8645364090000004
360814093;4510077005;0.8645364090000004
4510077005;360814121;0.7780827681000003
360814121;339665945;0.7780827681000003
339665945;8497964619;0.7780827681000003
8497964619;8497964631;0.7780827681000003
8497964631;339665942;0.7780827681000003
339665942;286778081;0.7780827681000003
286778081;2386321386;0.7780827681000003
2386321386;286678884;1.0673289000000004
286678884;7044802377;1.0673289000000004
7044802377;286678885;0.8645364090000005
286678885;8497959608;1.0673289000000004
8497959608;339665893;1.0673289000000004
339665893;296917277;1.2914679690000008
296917277;339665900;1.5626762424900014
339665900;3740051642;1.5626762424900014
3740051642;878698425;1.5626762424900014
878698425;339665901;1.5626762424900014
339665901;8164290874;2.0799220787541923
8164290874;2527889955;2.276063536982818
2527889955;2527889950;6.527686473330691
2527889950;300223700;7.252984970367436
300223700;2527889959;8.05887218929715
2527889959;348229852;0.8953382542587177
348229852;340271703;0.8953382542587177
340271703;683896168;0.8953382542587177
683896168;339675103;0.8953382542587177
339675103;296917292;0.6054127940141588
296917292;339675110;1.139190980775211
339675110;913161306;1.9292299290000015
913161306;339675112;1.9292299290000015
339675112;6652763152;2.1435888100000016
6652763152;296917287;2.1435888100000016
459642295;459642291;0.7859421900000002
459642291;3390705459;0.6495390000000002
3390705459;247979971;0.7859421900000002
247979971;8252526284;0.7859421900000002
8252526284;2626856307;0.7859421900000002
2626856307;309903015;0.7859421900000002
309903015;2891329439;0.7859421900000002
2891329439;2891329437;0.7859421900000002
2891329437;309903018;0.7859421900000002
309903018;459203594;0.5904900000000002
459203594;459278219;0.5904900000000002
459278219;459203653;0.5904900000000002
459203653;459203530;0.5904900000000002
459203530;2861632358;0.5904900000000002
2861632358;2861632356;0.5904900000000002
2861632356;459203590;0.5904900000000002
459203590;8409411917;0.5904900000000002
8409411917;286824009;0.6561000000000001
286824009;418951708;0.6561000000000001
418951708;2629536453;0.6561000000000001
2629536453;386886265;0.6561000000000001
386886265;459161278;0.6561000000000001
459161278;2621438805;0.6561000000000001
2621438805;386886264;0.6561000000000001
386886264;2621438799;0.6561000000000001
2621438799;386886263;0.6561000000000001
386886263;7231395536;0.6561000000000001
7231395536;360814105;0.6561000000000001
360814105;459161249;0.6561000000000001
459161249;1486928534;0.6561000000000001
1486928534;5927467340;0.6561000000000001
5927467340;360814110;0.6561000000000001
360814110;360814114;0.6561000000000001
360814114;286826221;0.6561000000000001
286826221;286826216;0.6561000000000001
286826216;286825166;0.5904900000000002
286825166;418845524;0.5904900000000002
418845524;286826212;0.5904900000000002
286826212;340280202;0.5904900000000002
340280202;340280210;0.6561000000000001
340280210;296917278;0.6561000000000001
296917278;340280208;0.47829690000000014
340280208;340280196;0.43046721000000016
340280196;339803903;0.34867844010000015
339803903;2970387517;0.43046721000000016
2970387517;339803913;0.43046721000000016
339803913;339803911;0.43046721000000016
339803911;296917279;0.43046721000000016
296917279;2429151138;0.43046721000000016
2429151138;2429151136;0.43046721000000016
2429151136;6652763153;0.43046721000000016
6652763153;296917287;0.43046721000000016
296917287;6652763152;2.1435888100000016
6652763152;339675112;2.1435888100000016
339675112;913161306;1.7363069361000014
