avenue de buros:247979969,2469885308,2469885306,8124331622,2469885302,2469885298,418894183,2915955746,418894180,418894179,2915955736,2931588366,418894177,3148731537,3148731535,7397580099,5089981711,6281856136,418894163,418894161,418894159,418894154,2525151822,418894152,8171555946,418894145,6367625088,2439021037,2439021015,418894137,7508314843,7231395801,6388960923,7231395795,962261004,418894125,2630503821,2630503812,3381698483,286826236,2469885313,2469885319,286808941,2469885329,2469885331,341467942,341467940,2469885333,341467932,6939265677,6762262857,459825592,5812377935,6762351612,7647114328,6984956234,6984956235,7724618504,6793715943,6984956238,6984956236,6984956237,6984956239,341467922,8019416993,8525208713,418000057,2357373065,8525208715,8525220419,305383489,341467921,627733684,2430899563,2430899544,2430899578,2430899600,2430899602,6939265673,6939265674,6939265675,6939265676,459832060,6762262846,459832052,6762262860,6499889178,305383483,7589582559,7589582554
84 avenue de buros:3148731537
veloroute v81 (64320 bizanos):2432424222,5480132571,3829770796
avenue albert 1er (64320 bizanos):285878678,343426999,7656188770,419895509,3019890813,384974454,285878681,329486026,285878685,384974453,3019890804,8755863086,384974457,8755863027,8755863018,329486007,8755855892,329486001,8755863111,8755863114,8755863135,8755863097,435174855,285878688
69 rue pasteur (64320 bizanos):3019944249
58 rue pasteur (64320 bizanos):3019944249
35 rue pasteur (64320 bizanos):343453484
11 rue pasteur (64320 bizanos):343385471
avenue leon say (64000 pau):283017172,285873695,285873731,285873741
rue leon daran:307360940,5998440611,353108398,307639921
place saint louis de gonzague:307639922
rue valery meunier:339465296,339465300
24 rue du marechal foch:339465300
rue serviez:252152613,339675079,6288610487,465205776,6949409659
62 avenue louis sallenave:2237548091
88 avenue louis sallenave:356506856
rue de lagardere:460003888,460003962,460003958,460003986,6002298676,460003982,460003996,460003993,460003991,460003966
avenue trespoey:286678874,339465315,1436423910,2635148675,2990664960,286777483,286777485,286777486,2525057986,339465319,286777489,286777490,339465321,339465323,286777491,339465324,360814277,456077702,459492911,459492906,7101567072,286777494,460003996,460003982,286777497,339465332,2635148674,286777499,418951684,2525057978,2635148664,2635148656,351184164
place clemenceau:252152612,307360935,353108417,353108419
rue bernadotte:286988451,340008820,340106424,340008841,5951120413,340008843
rue de liege:286986547,340008804,339376869,339376872,3150740572,339376875,5998440600,7068073902,7068073903,286988451,2379187280,6930053955,339376891,7068123413
rue lapouble:340008804,340008805
rue montpensier:250408818,6324995117,250409665,250409666,7392777067,250410142,3126225742,250410150,340008807,250408828,250409377,339675095,339675099
rond point du souvenir français:322107564,322107566,322107570,322107572,322107573,2971574963,322107575,2310040344,322107577,322107578,2971574964
avenue de montardon:2643575601,418016848,418016845,2643575597,305383471,356506998,5818249237,356506996,356506993,356506991,356506990,418055628,356506988,356506985,356506984,356506980,356506982,356506978,3050671236,5108250647,339264341,356506865,2357983499,2357983497,356506866,286988762,6362800670,356025118,6815886541,356025172,356025168,5936939668,356025148,356025139,6481794571,7837933871,356025134,7837933872,356025132,322107487,7376179377,322851886,356025086,322851884,322107594,329515966,2894949860,339260482,322850817,665739846
boulevard du cami salie:418000001,418000002,8199607038,2643575629,7033295257,2643575689,7177487700,356506969,2643575663,305383467,8199607024,8199607026,339264334,8199607028,766837017,766837163,8199607030,8199607032,8591238985,356506971,8199607034,2643575631,356506972,8199607035,8199607036,418016844,418016847,6485194579,418016849,418016843,6485194578,8584192260,8199607039,418016851,418016852,8199607041,418016837,418016839,418016840,418016842,418016834,8199607045,356506975,8199607047,418081049,2643575549,305383475,2643575547,418081045,2643575545,356506977,341467947,418000000,286834108,305383489,395563694,395563690,330658739,6481791228,330658735,395563681,330658731,339266195,7201142377,459807845,459807864,418000099,8786230480,459807851,2848408200,8786230475,2533701315,459642304,8242574721,459807836,459807819,8242574725,418000100,418951762,418951756,418951760,418951788,418951764,2357373054,459807812,7724669920,418951768,341467981,341467976,7201192004,7201192006,7201192003,418951773
allee buffon:356506972,2630252106,2643575643,7318188451,7318188455,418482652,418458761,418458759,8192000219
chemin de la foret bastard:418458761,8920446193,418458763
avenue henry russel:339465319,360814125,360814128,360814157
lycee barthou:307639927
rue d'artouste:356025105,6362800671,356506941,356506942,356507035,356506944,6362800672,356025114
avenue d'attigny:286988759,2467429473,356025105,356025107,356025114,286988760,356025116,7140814705,356025118,3426690390
rue du midi:329515966,6085624536,329515983,329515986
boulevard recteur jean sarrailh:26868557,26868572,2894949852,326073834,322108354,2894949862,2439021011,2894949863,339499522,7837981915,7470956517,720794529,339499437,2525058027,286988605,2525058039,339499549,3128226210,7838034989,339499557,339499560,339226321,2309510853,286823669
rue victor ladeveze:26868572,322107558
rue du pere pardies:252260174,339245534,322107558
rue viard:252260174,2716538588,339803831,7376456781,6324995120,6919988618,339803835,339803838,7392777067
place georges clemenceau:252152612,307360935,353108417,353108419
rue mourot:250409374,8753991163,340008844
place albert 1er:250409372,340008816,250409374
rue duplaa:340008810,340008816
rue perpignaa:340008805,340008806,340008810,340008807
rue de monpezat:250409371,340008805,340008806,340008803,340008801,250410142,340008819,340008820
parc lawrence:418075454
rue latapie:307639921,353108419,465205783,353108402
rue gambetta:307612552,339465296,307639921
allee alfred de musset:285873741,286680615,286680614,8951485956,2210245415,286680609,3051716872,286680607,3037058263,286680598,345532658,8119130078,286680581,286678902,286678871,286678900
rue des veroniques:459812758,459812765,459812764,8943628592,459812771
rue voltaire:459278230,459278232,459278235,459278234,766490866
place des sept cantons:339675095
rue du pin:322850824,8361065312,329515983,326073834
lycee louis barthou:285873741
rue lamothe:307639922,6152162709
rue jean monnet:296917292,6515105577,296917958,6152162709
rue galos:339675110,913161306,339675112
rue lagardere:460003888,460003962,460003958,460003986,6002298676,460003982,460003996,460003993,460003991,460003966
avenue des lauriers:286777499,2635148683,2635148680,2635148674,418951684,2635148685,460003888,460003976,460003978,418951674,418951672,460003869,3040840784,460003884,2628310036,460003873,418951670,2627857125,360814236,360814212,360814205,360814196,7101567059,360814176,6375376211,360814166,360814153,360814162,360814128,360814157
rue louis barthou:285873741,307360940,5998440611,353108413,307360939,307360937,353108387,307360936,307360935,307360934
lycee saint cricq:339665925
rue montardon:2643575601,418016848,418016845,2643575597,305383471,356506998,5818249237,356506996,356506993,356506991,356506990,418055628,356506988,356506985,356506984,356506980,356506982,356506978,3050671236,5108250647,339264341,356506865,2357983499,2357983497,356506866,286988762,6362800670,356025118,6815886541,356025172,356025168,5936939668,356025148,356025139,6481794571,7837933871,356025134,7837933872,356025132,322107487,7376179377,322851886,356025086,322851884,322107594,329515966,2894949860,339260482,322850817,665739846
rue regina:339465324,7101567053,360814188,360814192,360814196
parc beaumont:343522544
rue du barthouil (64320 ousse):761861739,761861784,761861877,761861846,2361682567
allee de l’eglise (64320 lee):761642982,2850025635,2850025650,761642994
avenue beau soleil:286777499,470540319
avenue edouard vii:286678871,286678900,2525380702,343522550,286678873,286678874,286678875,286678876,2386321379,6375779100,286678885
rue des ecoles (64140 lons):26868048,5118069637,26868055,26868063
chemin des vignes (64140 lons):26865581,8771355406,26867994,2850436310,26867992,26867991,421905792,26867985,26867984,26867961,26868041
rue du mohedan (billere):26905496,248180829,26905563,7857608767,4470537483,26905558,252154517
rue des muses ( billere):26905491,8944436386,7833664657,287396263,7833664661,26905563,393296890,1838851126,26905495,8944436385,248181546,7857608724,362128701
avenue de la republique (64140 billere):26905489,2638025763,8944436385,8944436386
rue jeanne lassansaa (64140 billere):26905489,252154519,329516129,6721607457,329516113
rue claverie (64140 billere):329516083,329516113,365692720,362128703,362128708
rue des marnieres (64140 billere):300840848,482265521,329516012,5647278359,5647278348,329516020,329516027,5647278342,8489663682,5647276510,5647276513,329516083,365692724,7446745019,8489663684,5647278328,5647278350
rue des marnieres (64000 pau):329516027,7446745019,365692724,5647276513,300840848,482265521,329516012,329516020,329516027,482265521,5647278359,5647278348,5647278350,8489663684,5647278328,5647276513,8489663682,5647278342,482265521
boulevard edouard herriot:300840848,8946809463,356025234,2439238234,2310156268,356025230,356025240,322107570,322107566,2943289720
50 boulevard alsace lorraine:6150139097
rue des veroniques, pau, france:459812758,459812765,459812764,8943628592,459812771
rue regina, pau, france:339465324,7101567053,360814188,360814192,360814196
parc beaumont, pau, france:340291526
avenue des marronniers:360814077,2892021611,360814081
le galway:307360928
allee anna de noailles:286678902,8121091540,340291451,6066484369,340291571,340291573,6066484371,340291528,340291529,340291530,340291531,340291532,3052453951,340291506,340291476,2210245413
allee anna de noailles, pau, france:286678902,8121091540,340291451,6066484369,340291571,340291573,6066484371,340291528,340291529,340291530,340291531,340291532,3052453951,340291506,340291476,2210245413
le galway, pau, france:307360928
2972 route des coteaux de guindalos (jurançon):286693772,2192563463
avenue de l’yser:343392686,419582283,343392688,343392688,7993337968,1808533189,419582019
route des coteaux de guindalos (jurançon):286693772,2192563463
avenue de l’yser (gelos):349046144,349046148
avenue de la paix (gelos):349046145,2350882338,349046146,349046148,349046147
avenue de l’yser (bizanos):285878678,419608823,343392633,455937376,343392658,6027741372,8483420674,8483420676,3019944248,343392686,419582283,343392688,7993337968,1808533189
chemin de capderou (gelos):429367964
13 rue de verdun (64320 bizanos):343392633,343421752,419608830,2299550833,419895509
13 avenue de bareges (64000 pau):283017172,337986412,283017174,283017178,283017179,283017182
145 avenue philippon:247979960,3286879329,8589753788,8589753019,7254895801,8589753027,418055842,356507038,356507041,356507044,418055811,356507046,356507049,835973259,766837137,356507052,766837089,418055744,418055689,2627120637,7497194343,356507054,356507057,418055742,356507060,356507063,2643575543,305383475
347 boulevard du cami salie:418000001,418000002,8199607038,2643575629,7033295257,2643575689,7177487700,356506969,2643575663,305383467,8199607024,8199607026,339264334,8199607028,766837017,766837163,8199607030,8199607032,8591238985,356506971,8199607034,2643575631,356506972,8199607035,8199607036,418016844,418016847,6485194579,418016849,418016843,6485194578,8584192260,8199607039,418016851,418016852,8199607041,418016837,418016839,418016840,418016842,418016834,8199607045,356506975,8199607047,418081049,2643575549,305383475,2643575547,418081045,2643575545,356506977,341467947,418000000,286834108,305383489,395563694,395563690,330658739,6481791228,330658735,395563681,330658731,339266195,7201142377,459807845,459807864,418000099,8786230480,459807851,2848408200,8786230475,2533701315,459642304,8242574721,459807836,459807819,8242574725,418000100,418951762,418951756,418951760,418951788,418951764,2357373054,459807812,7724669920,418951768,341467981,341467976,7201192004,7201192006,7201192003,418951773
4 rue mourot:250409374,8753991163,340008844
4 rue ramond de carbonnieres:360814099,360814105,360814157
71 avenue de montardon:2643575601,418016848,418016845,2643575597,305383471,356506998,5818249237,356506996,356506993,356506991,356506990,418055628,356506988,356506985,356506984,356506980,356506982,356506978,3050671236,5108250647,339264341,356506865,2357983499,2357983497,356506866,286988762,6362800670,356025118,6815886541,356025172,356025168,5936939668,356025148,356025139,6481794571,7837933871,356025134,7837933872,356025132,322107487,7376179377,322851886,356025086,322851884,322107594,329515966,2894949860,339260482,322850817,665739846
avenue de l’yser , bizanos, france:343392686,419582283,343392688,343392688,7993337968,1808533189,419582019
avenue de la paix , gelos, france:349046147
route des coteaux de guindalos , jurançon, france:286693772,2192563463,429368001,2192563463,419355445
